transaction_id,user_id,date,amount,merchant,type,status,fee
17062ca6-9335-4ba8-a72a-24b7c6e2f4ea,aa7d25e2-c692-45a7-8d8f-cd8bb74a5ded,2026-04-27 00:52:56,735.94,Spotify,Bill payment,Successful,11.04
d05ece8f-b6fd-4357-b842-de46929a2d4c,aa7d25e2-c692-45a7-8d8f-cd8bb74a5ded,2026-05-01 18:53:41,102.16,Uber,Bill payment,Successful,1.53
a7bc53dc-c20c-4eea-b538-269a8030524c,b8f22062-7ef7-41af-b134-745b8417a108,2026-04-11 14:44:43,4175.47,Spotify,Card payment,Successful,0.0
2238452d-a624-4968-ba5c-0fc4a5cb5e09,b8f22062-7ef7-41af-b134-745b8417a108,2026-04-17 12:44:10,4081.62,Self/Peer,Deposit,Successful,0.0
b6655ab2-18ad-45eb-b617-736da0902a16,b8f22062-7ef7-41af-b134-745b8417a108,2026-05-09 08:44:31,4494.63,Self/Peer,Transfer,Successful,67.42
75b52469-3760-4acb-8671-284c66dcf762,b8f22062-7ef7-41af-b134-745b8417a108,2026-06-08 16:44:03,252.15,Self/Peer,Deposit,Successful,0.0
215cf9aa-998d-47de-bd37-94f8a8761cc8,b8f22062-7ef7-41af-b134-745b8417a108,2026-06-27 10:44:42,1705.29,Spotify,Bill payment,Successful,25.58
6f470993-0cc0-40e2-b67a-8dbb7b5bcd57,d134979d-1845-40b6-8493-7a070b21a001,2026-04-19 05:14:23,2310.9,Self/Peer,Airtime,Successful,0.0
ef3c0109-2269-4f1b-8ad7-7c3a2f17ce84,d134979d-1845-40b6-8493-7a070b21a001,2026-04-26 17:13:26,1727.47,Self/Peer,Savings,Successful,0.0
c889b57c-4496-4b30-97a1-836812f8cbad,d134979d-1845-40b6-8493-7a070b21a001,2026-04-28 04:13:44,1069.27,Self/Peer,Savings,Successful,0.0
83c68fd0-d717-47c6-b6b7-ee4406594221,d134979d-1845-40b6-8493-7a070b21a001,2026-05-19 02:14:06,2197.79,Self/Peer,Deposit,Successful,0.0
8519167b-3471-40e2-95cc-e255a13c265e,d134979d-1845-40b6-8493-7a070b21a001,2026-06-06 18:14:23,3484.98,Self/Peer,Savings,Successful,0.0
5595c304-4c4b-462f-8363-845ae2914a2b,d134979d-1845-40b6-8493-7a070b21a001,2026-06-28 22:13:36,1147.56,Starlink,Bill payment,Successful,17.21
c595f22b-d607-410b-ae06-5ac20e3379fa,e58fa117-cbfd-42b4-af71-9522d480d9e3,2026-06-21 19:15:00,2465.89,Self/Peer,Savings,Successful,0.0
3f2fcd4c-3a07-4fc4-b33f-1caad9cc03f1,45d44698-f879-4df7-8db2-af5aeda5de2d,2026-03-18 02:18:30,33038.8,Self/Peer,Transfer,Successful,495.58
a59b02eb-58d3-4739-86e2-50d10e41f6fd,45d44698-f879-4df7-8db2-af5aeda5de2d,2026-03-30 15:18:15,1012.25,Jumia,Bill payment,Successful,15.18
2583589b-12e9-47c9-9a51-e52173d81b1a,45d44698-f879-4df7-8db2-af5aeda5de2d,2026-04-19 16:18:22,4381.9,Self/Peer,Transfer,Successful,65.73
df38e629-0379-4043-9ddc-b32a3894b3b4,45d44698-f879-4df7-8db2-af5aeda5de2d,2026-04-29 17:18:17,3852.38,Self/Peer,Deposit,Successful,0.0
38deac23-6e54-4620-817c-e5a0ebf0b9fc,45d44698-f879-4df7-8db2-af5aeda5de2d,2026-05-22 08:19:33,1902.51,Self/Peer,Airtime,Successful,0.0
924917e4-0298-4079-a35b-457818413e21,25e1d97e-62b4-4c8c-b4ef-c00ba5240087,2026-03-01 13:41:00,4117.58,Self/Peer,Airtime,Successful,0.0
cece04ec-c81d-4c1b-8404-023ab08a4eae,25e1d97e-62b4-4c8c-b4ef-c00ba5240087,2026-03-04 23:41:15,1850.72,Uber,Card payment,Successful,0.0
ba0bc75d-9b9b-4952-8602-3dcf11d1362e,25e1d97e-62b4-4c8c-b4ef-c00ba5240087,2026-03-30 02:42:06,3396.31,Self/Peer,Savings,Successful,0.0
6122db7a-449d-424b-b47c-f682443659d1,7020ff53-fad2-4ae9-9de7-4ff830fe7dc0,2026-05-24 09:50:42,2395.78,DSTV,Card payment,Successful,0.0
4ca7acf5-b6fe-4eaa-aed3-bf306400b768,173ae320-7ce3-4499-836c-f4dac6748a69,2026-04-29 09:22:43,226.49,Self/Peer,Airtime,Successful,0.0
2da7f3f2-cd09-4ea9-8323-e8058016bc58,173ae320-7ce3-4499-836c-f4dac6748a69,2026-05-23 08:24:19,4690.48,Jumia,Card payment,Successful,0.0
e71b64f7-d83e-49f9-a6f7-6ce1fb8afda4,173ae320-7ce3-4499-836c-f4dac6748a69,2026-06-12 14:23:25,3848.65,Self/Peer,Deposit,Successful,0.0
50b4b667-9e4d-4212-a2b7-3d2940fea03e,173ae320-7ce3-4499-836c-f4dac6748a69,2026-06-18 05:24:07,391.4,Self/Peer,Deposit,Successful,0.0
c03c66a3-f135-4093-b6a0-a28e8a62e54a,57db4d2e-c896-4910-90b2-877ce9546677,2026-02-19 19:38:47,713.8,Self/Peer,Deposit,Successful,0.0
a7c224a5-17c3-4f01-956e-d6f6dd187706,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-01-24 12:07:59,2088.91,Self/Peer,Deposit,Successful,0.0
4ef0c49c-cffc-40c7-8c92-f7f5652f94dc,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-02-15 21:07:31,901.3,Bolt,Card payment,Successful,0.0
9cfb233b-7ebe-4c3c-8a4c-70e815d18c82,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-03-29 05:06:46,29211.63,Self/Peer,Transfer,Successful,438.17
0f1e5cdc-e397-4e77-ab5f-f1a68b1f5db7,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-04-08 17:07:42,319.62,Self/Peer,Deposit,Successful,0.0
94144461-e5e9-4545-b0b6-4e96cd4e6fbf,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-04-26 14:06:50,4167.75,Self/Peer,Airtime,Successful,0.0
22dfaad0-2c50-4561-b546-3c790fb2b852,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-05-26 01:08:10,4583.3,Self/Peer,Savings,Successful,0.0
73bc48b5-ec54-495d-9256-e2b97e213026,382a0cde-f872-42e1-b3ab-66be4e83b806,2026-06-03 17:07:36,3943.2,Spotify,Bill payment,Successful,59.15
1bcd4f4d-a829-4b1d-9acf-bf1ab9b99e92,16bfef45-d3b9-415f-8cbe-47bb88656eed,2026-01-19 02:16:12,1848.58,Self/Peer,Deposit,Successful,0.0
f733aa0b-68bb-4bc4-8878-21b591a303dd,16bfef45-d3b9-415f-8cbe-47bb88656eed,2026-01-27 02:15:54,442.62,Self/Peer,Deposit,Successful,0.0
dfc32388-4343-41c3-b422-69d754e217a6,16bfef45-d3b9-415f-8cbe-47bb88656eed,2026-02-01 11:16:03,1130.35,Netflix,Bill payment,Successful,16.96
c2f570ca-4644-4800-aacd-ce460d54f828,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-04-14 06:27:55,2766.53,Self/Peer,Deposit,Successful,0.0
32c563fb-c790-4ae8-b1f2-2ea591590ea9,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-04-17 05:28:06,36762.6,Self/Peer,Transfer,Successful,551.44
8bc92ede-adba-4c54-b667-bd60fe48837b,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-04-25 10:27:37,49694.7,Self/Peer,Transfer,Successful,745.42
ff3effce-e559-42e3-8d09-1dd3ef4c0341,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-05-09 14:27:34,2359.87,Self/Peer,Savings,Successful,0.0
eb9c56d1-8e8f-4065-961f-958b344a85c4,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-06-01 09:27:54,30372.38,Self/Peer,Transfer,Failed,455.59
72bbdf94-96f1-4b43-bdc7-56375f52dfdb,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-06-03 13:27:42,481.12,Self/Peer,Savings,Successful,0.0
e7273a66-c8d3-4133-8ab4-f4a7081fb4f3,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-06-12 21:27:49,1654.63,Starlink,Card payment,Successful,0.0
caf5bd28-2192-4718-b548-67f116fc4e1c,3b6c9bcc-ee61-43c5-a952-06d2215dac9c,2026-06-26 09:27:12,19556.97,Self/Peer,Transfer,Successful,293.35
a26d58d1-e50c-4e75-96c3-2456b78af807,6e30dba0-a469-4234-9f17-5b86294dce5b,2026-04-19 15:01:52,20817.48,Self/Peer,Transfer,Successful,312.26
7e5f82bf-5e84-49b2-8c09-0821ad636543,6e30dba0-a469-4234-9f17-5b86294dce5b,2026-05-16 15:01:01,15585.23,Self/Peer,Transfer,Successful,233.78
c6439187-4a8d-4fde-a7f1-5fcc034d9838,6e30dba0-a469-4234-9f17-5b86294dce5b,2026-06-19 22:01:57,2012.88,Self/Peer,Savings,Successful,0.0
b640b136-2490-4489-89b3-14a0da2a9288,6e30dba0-a469-4234-9f17-5b86294dce5b,2026-06-25 21:01:00,586.1,Self/Peer,Deposit,Successful,0.0
f8048a80-fca6-4435-9de1-b4767cb7c092,60a26226-3e02-45dd-99fe-26001951aeab,2026-03-11 13:33:51,25128.19,Self/Peer,Transfer,Successful,376.92
92ff0f39-0478-496f-8b35-e8e3bdf0c0d9,60a26226-3e02-45dd-99fe-26001951aeab,2026-03-14 10:33:53,4299.12,Self/Peer,Savings,Successful,0.0
141fd37a-23ae-4e4d-bbb8-7dc83968ca99,60a26226-3e02-45dd-99fe-26001951aeab,2026-03-25 00:32:34,3526.11,Netflix,Card payment,Successful,0.0
2aef669e-d9f4-47cc-80f8-b8a6a925911e,60a26226-3e02-45dd-99fe-26001951aeab,2026-04-07 01:34:20,28625.0,Self/Peer,Transfer,Successful,429.38
9b7869ea-d541-4569-a398-c8c2fdf47471,60a26226-3e02-45dd-99fe-26001951aeab,2026-04-10 13:33:31,4146.81,Airtel,Card payment,Successful,0.0
9e4d0758-912e-4a1b-a9c0-8cf37efb97a8,60a26226-3e02-45dd-99fe-26001951aeab,2026-05-09 05:33:44,4437.98,MTN,Bill payment,Successful,66.57
b0bf0c56-acfa-4dd2-80e7-ecfe00d2922a,60a26226-3e02-45dd-99fe-26001951aeab,2026-06-23 09:33:24,4991.29,Jumia,Card payment,Failed,0.0
a045f1ca-f189-4aef-bb52-7df0bc5e5b4e,f732312f-5cfc-444d-9c00-99f212c99e63,2026-02-25 12:28:52,4094.95,Self/Peer,Savings,Successful,0.0
e05d83d8-043b-42bd-bed4-bf9bb80c6711,f732312f-5cfc-444d-9c00-99f212c99e63,2026-03-06 05:30:38,2059.94,Self/Peer,Airtime,Successful,0.0
6a23f2c2-8a8c-477e-9581-2df5e68e28b2,56e15e7f-4d6c-41e0-90f7-598e56c18a03,2026-05-12 10:39:51,4696.0,Self/Peer,Savings,Successful,0.0
e55a6bc2-4d9f-4f9c-ab3a-bd4d36d47852,32ff5d53-f1f8-44c8-a37d-f3c4267fe6ee,2026-05-16 07:53:18,2689.37,Self/Peer,Deposit,Successful,0.0
8b629216-2433-4936-85bd-e2a6d61f9a5c,32ff5d53-f1f8-44c8-a37d-f3c4267fe6ee,2026-05-23 15:52:46,4761.86,Self/Peer,Airtime,Successful,0.0
6f1c6474-b6ae-4b2a-882b-4a1fafc732ac,32ff5d53-f1f8-44c8-a37d-f3c4267fe6ee,2026-05-25 06:53:09,4508.09,Self/Peer,Airtime,Successful,0.0
da8aec44-8314-409f-b21d-146ad48fd775,32ff5d53-f1f8-44c8-a37d-f3c4267fe6ee,2026-05-26 15:51:50,1588.42,Self/Peer,Savings,Successful,0.0
e60f307c-9212-451d-8d84-3cf3307524db,32ff5d53-f1f8-44c8-a37d-f3c4267fe6ee,2026-06-02 18:52:58,899.25,Jumia,Bill payment,Successful,13.49
cb53d613-7ad4-4710-ba57-184c297abb4c,b5fe547c-7392-4f9a-8bb5-63df2f0fa260,2026-06-03 18:46:14,1836.0,Spotify,Card payment,Successful,0.0
ec335624-09e9-4ffc-bd41-1709dba4db69,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-01-23 18:00:26,1845.73,Shoprite,Bill payment,Successful,27.69
fb924a29-3081-49a5-926d-4a282addd622,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-02-07 21:00:20,3102.1,Self/Peer,Airtime,Successful,0.0
e2217be8-c787-496a-b2f8-ad050c82a86c,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-02-24 13:00:44,4653.59,Self/Peer,Airtime,Successful,0.0
a6fe5cc9-0852-44a0-acda-7f79c572e611,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-02-28 14:59:59,3739.24,Bolt,Bill payment,Successful,56.09
28b36f51-8d31-4755-a9af-3ca77ced6c29,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-03-13 23:00:47,1589.49,Self/Peer,Savings,Successful,0.0
5e1a0f78-61ac-4fcc-8734-716894843b92,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-03-26 01:59:02,1724.84,Self/Peer,Airtime,Successful,0.0
5c5da06e-468f-47c9-814f-2f6346fe2677,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-03-30 09:59:46,2205.36,Shoprite,Bill payment,Successful,33.08
2fbc7ca5-9567-45c3-bd29-8b650b793493,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-04-05 18:00:18,230.76,Self/Peer,Savings,Successful,0.0
3b863ab4-e326-47bc-9cb0-6238e573e23e,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-04-11 12:59:28,3789.66,Self/Peer,Deposit,Successful,0.0
dd459604-d65a-465f-a250-a0dc302d51c3,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-04-16 13:59:37,2119.21,Starlink,Bill payment,Successful,31.79
92e83939-64e9-4ab4-9a62-310830505174,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-04-17 21:59:48,2337.8,Jumia,Bill payment,Successful,35.07
f22228ab-9bf6-4e1e-9de7-c307a33052eb,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-04-29 12:00:00,181.26,Starlink,Card payment,Successful,0.0
9642e656-e1f4-44a3-a9e0-db629d05c7fb,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-05-01 05:00:47,2228.22,DSTV,Bill payment,Successful,33.42
71cb3594-8b7d-4a77-ab9b-4c423477429a,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-05-10 02:59:43,4417.23,Self/Peer,Savings,Successful,0.0
d3c0376b-c3b0-4a5f-b15d-43e8b272bea5,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-05-17 02:59:57,2797.38,Self/Peer,Savings,Successful,0.0
d0ba29bf-f053-4cb0-abd2-2cfd757199f8,a360cb82-11d6-4bf1-b6d7-758a2ae2d37c,2026-06-01 22:00:50,3616.45,Self/Peer,Savings,Successful,0.0
62e3b0b1-0d12-4d2c-afb4-1540dcfea0bc,2f7b09fc-e9e9-4bf7-b364-bfeb9352bd9f,2026-02-17 07:22:19,8024.23,Self/Peer,Transfer,Successful,120.36
88d8bd1a-5a08-4ca4-8e39-e3ae202cca23,2f7b09fc-e9e9-4bf7-b364-bfeb9352bd9f,2026-02-18 21:22:12,2078.46,Self/Peer,Savings,Successful,0.0
94e919cb-fbbd-49a3-a3f0-6d36157a8565,2f7b09fc-e9e9-4bf7-b364-bfeb9352bd9f,2026-03-18 16:22:42,488.93,Self/Peer,Airtime,Successful,0.0
3c65f8fe-f022-476d-bdfa-143ad22d10b3,2f7b09fc-e9e9-4bf7-b364-bfeb9352bd9f,2026-04-06 01:21:59,18603.59,Self/Peer,Transfer,Successful,279.05
e4a8cab5-a122-4207-b749-3098b563fab5,2f7b09fc-e9e9-4bf7-b364-bfeb9352bd9f,2026-04-17 03:22:44,4302.96,DSTV,Card payment,Successful,0.0
a0f08815-94f8-4c9d-8e23-b1e1efa8caec,da27269c-33d3-4535-b021-8f75d348f17d,2026-04-22 14:24:00,4327.28,Shoprite,Card payment,Successful,0.0
9dc9f204-317e-4719-ab0d-8cd631098adc,da27269c-33d3-4535-b021-8f75d348f17d,2026-04-25 23:25:20,309.65,Uber,Bill payment,Successful,4.64
35c490bb-9a68-4b69-9a7c-fd8a6d867db5,da27269c-33d3-4535-b021-8f75d348f17d,2026-05-05 04:23:41,1534.57,Uber,Bill payment,Successful,23.02
4a9753fe-c390-47cc-ad57-d1c506993e1d,da27269c-33d3-4535-b021-8f75d348f17d,2026-05-23 03:24:44,834.57,Starlink,Bill payment,Successful,12.52
17a40096-53cc-4583-9cb8-f8eecc68291a,da27269c-33d3-4535-b021-8f75d348f17d,2026-05-25 12:23:36,1548.93,DSTV,Bill payment,Successful,23.23
df264575-ee90-4082-8a3e-f3dc2d551367,7c0832e3-a7b9-4966-b847-0a588255d2ed,2026-01-18 16:30:03,162.93,Self/Peer,Savings,Successful,0.0
a95cd275-5537-4a70-a9e6-77c24dc5b2b9,7c0832e3-a7b9-4966-b847-0a588255d2ed,2026-02-01 10:30:16,4105.79,Self/Peer,Transfer,Successful,61.59
c489e080-f8dd-4597-9889-1e393a58160b,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-01-30 09:09:26,6756.41,Self/Peer,Transfer,Failed,101.35
62d3fc76-5f3a-4ed0-bfc0-3417e05ec75a,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-02-12 17:08:07,173.02,Self/Peer,Savings,Successful,0.0
48976a6b-627e-44f8-acde-7945aff7b869,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-02-15 11:08:17,2606.35,Airtel,Bill payment,Successful,39.1
6bd7cfcf-8c5d-4d73-ba23-05a97347e207,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-03-03 15:09:16,3063.95,DSTV,Bill payment,Successful,45.96
3dbbfad9-2c4b-42d3-9337-8b2d89a0797d,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-03-10 04:08:45,3754.02,Self/Peer,Deposit,Successful,0.0
06f24cf5-e1b3-487e-b753-7ba12c6b01df,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-04-07 05:08:32,1646.13,Self/Peer,Deposit,Successful,0.0
1eb92f21-3f82-4318-96c3-634d9e83fc00,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-04-25 06:08:56,1098.41,Self/Peer,Savings,Successful,0.0
fa29b61f-869d-4c6b-9466-e4ea62d885fa,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-05-29 13:09:22,1931.41,Self/Peer,Savings,Successful,0.0
dd2db110-f6f2-407d-b6dd-68e765115c36,1a1458f7-9aa3-4495-b973-d6a76de43217,2026-06-11 07:08:01,4052.48,Bolt,Bill payment,Successful,60.79
74634e74-f264-48a7-96a3-949851685de0,cb4d0378-1e22-4aeb-a561-e086362faac1,2026-03-24 12:58:55,4844.37,DSTV,Card payment,Successful,0.0
b450bee1-c613-45c7-88c6-f302c4590feb,3a97e1e2-dd19-4cda-8c1d-a1103ad23abb,2026-02-06 16:55:31,2446.65,Self/Peer,Savings,Successful,0.0
51965da5-a13c-4fd7-8dee-8df5a7aae880,3a97e1e2-dd19-4cda-8c1d-a1103ad23abb,2026-03-10 02:56:40,34772.72,Self/Peer,Transfer,Successful,521.59
3ac71cb1-44b2-4f71-9ec6-b60d7954b424,3a97e1e2-dd19-4cda-8c1d-a1103ad23abb,2026-04-13 02:56:04,28116.69,Self/Peer,Transfer,Successful,421.75
d144752e-81dd-40fe-9a39-488597f2f04e,3a97e1e2-dd19-4cda-8c1d-a1103ad23abb,2026-04-25 16:56:21,676.18,MTN,Card payment,Successful,0.0
d24903bd-22e9-4533-99b9-ca0338f6bab1,3a97e1e2-dd19-4cda-8c1d-a1103ad23abb,2026-05-04 07:55:25,1121.68,Bolt,Card payment,Successful,0.0
a35596b8-3bde-4594-b075-2ab8a5ae14df,3a97e1e2-dd19-4cda-8c1d-a1103ad23abb,2026-05-18 13:55:58,1816.22,Self/Peer,Deposit,Successful,0.0
9421e296-f348-4233-bfd0-16fe6a4a23bc,4c30a8c6-25f8-4456-b8e4-4427d3a8c39a,2026-02-15 05:14:15,3496.28,Bolt,Bill payment,Successful,52.44
20c2fd06-cc86-4604-bab0-8c5a1dde0b27,4c30a8c6-25f8-4456-b8e4-4427d3a8c39a,2026-03-08 12:14:46,1299.62,Self/Peer,Deposit,Successful,0.0
73655fb6-a5f0-45cc-8eef-a2631572ccaf,4c30a8c6-25f8-4456-b8e4-4427d3a8c39a,2026-03-12 01:15:41,2521.06,Bolt,Bill payment,Successful,37.82
e254c468-0308-4d9c-b151-c2841fbcf539,4c30a8c6-25f8-4456-b8e4-4427d3a8c39a,2026-04-07 00:14:59,364.09,Self/Peer,Airtime,Successful,0.0
235da489-383e-478a-9b83-0735927bc703,4c30a8c6-25f8-4456-b8e4-4427d3a8c39a,2026-04-14 12:14:38,3787.03,Self/Peer,Airtime,Successful,0.0
32944487-c449-4cb1-abab-3005805d0a48,4c30a8c6-25f8-4456-b8e4-4427d3a8c39a,2026-04-25 17:14:56,279.57,Self/Peer,Airtime,Successful,0.0
60243b61-8943-4a45-84c1-50fc345ca22b,fdabc165-ce12-4740-b61f-042c6b04a332,2026-02-25 10:42:26,948.43,Self/Peer,Savings,Successful,0.0
8a029fd5-0812-4d0b-96d2-3195afef131d,fdabc165-ce12-4740-b61f-042c6b04a332,2026-03-18 02:42:41,270.1,Self/Peer,Savings,Successful,0.0
60cca278-6ac5-4c51-80e4-317709edcfd9,fdabc165-ce12-4740-b61f-042c6b04a332,2026-04-09 13:42:23,1451.05,Self/Peer,Savings,Successful,0.0
b7e75f9d-9d53-4fd8-a528-525408bd622f,fdabc165-ce12-4740-b61f-042c6b04a332,2026-04-19 21:41:44,3770.85,Spotify,Bill payment,Successful,56.56
190bb9ef-0dcd-4fca-8c5f-d0d925d61251,fdabc165-ce12-4740-b61f-042c6b04a332,2026-05-02 20:41:35,3400.43,Airtel,Card payment,Successful,0.0
66106f4c-13ab-45f3-82b9-eb9f94f6af0e,fdabc165-ce12-4740-b61f-042c6b04a332,2026-05-26 14:43:08,3065.96,Uber,Bill payment,Successful,45.99
eb14e63a-899e-4d2a-864d-f3ddb68df13f,fdabc165-ce12-4740-b61f-042c6b04a332,2026-06-13 05:42:27,3307.12,Uber,Card payment,Failed,0.0
71484ff8-d9a3-4313-bd14-5247012d3b22,fdabc165-ce12-4740-b61f-042c6b04a332,2026-06-26 22:42:35,629.76,Self/Peer,Savings,Successful,0.0
c518d60a-a023-4db4-a331-079667181afc,872eaca4-b162-499c-920d-cbab32c86380,2026-05-18 07:53:38,3629.53,Self/Peer,Savings,Successful,0.0
ef6be817-bc6f-49ae-916b-2e67420102d6,872eaca4-b162-499c-920d-cbab32c86380,2026-05-25 20:52:10,4807.8,DSTV,Card payment,Failed,0.0
93381294-9231-4dd8-8e48-481701294b58,872eaca4-b162-499c-920d-cbab32c86380,2026-06-17 01:53:02,553.54,Jumia,Bill payment,Successful,8.3
c6b644d8-a255-4032-bcab-d4478f9f0b37,872eaca4-b162-499c-920d-cbab32c86380,2026-06-26 23:51:58,3833.45,Self/Peer,Deposit,Successful,0.0
c1d4535a-7884-4632-8370-e3369b544669,00baae29-e41c-483b-ac89-5b4f84ed3607,2026-06-09 17:29:28,3108.89,DSTV,Bill payment,Successful,46.63
63a09539-0871-477c-9ede-2a7046decdd9,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-03-15 01:56:25,14238.66,Self/Peer,Transfer,Successful,213.58
39c507a6-e84d-43f4-8a83-322f53c1fe8e,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-03-22 05:56:35,2953.45,Self/Peer,Savings,Successful,0.0
81417086-65dc-44e2-a5d5-528050139dd2,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-04-01 07:55:40,39569.88,Self/Peer,Transfer,Successful,593.55
cc9c15cf-e4c8-45c0-91e7-57380230db92,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-04-30 01:55:31,36056.54,Self/Peer,Transfer,Successful,540.85
8e036438-c917-4f0f-ac3e-f933ad9d5c24,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-05-10 15:56:16,4817.72,Self/Peer,Airtime,Successful,0.0
89f794f9-e4bd-48dd-b0f2-7d2d11ecf447,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-06-19 22:56:50,3835.36,Bolt,Card payment,Successful,0.0
f716e27c-19c2-4c98-b5f9-dbaef1370a35,63fe7e00-8bbb-41e9-9378-499708bf2059,2026-06-28 05:56:46,2203.49,Self/Peer,Airtime,Successful,0.0
6af43742-a0a3-4b13-944c-18b01a7c314f,f1c2885f-f94f-4dc1-9f04-0fc19d974d94,2026-02-27 19:19:12,4240.55,Netflix,Bill payment,Successful,63.61
0a8c0507-647b-4d12-a702-5be341f2d3ef,f1c2885f-f94f-4dc1-9f04-0fc19d974d94,2026-03-03 06:18:04,1185.33,Shoprite,Bill payment,Successful,17.78
dc5f55cd-fefc-47d5-a4b3-06f7d627d49e,f1c2885f-f94f-4dc1-9f04-0fc19d974d94,2026-03-09 14:18:15,286.34,Self/Peer,Deposit,Successful,0.0
d8e931da-ed01-4c59-ab31-9667af5f1dda,bdbe749b-ecd7-46af-99c4-7ade648d34c8,2026-03-29 12:33:07,3645.18,Spotify,Card payment,Failed,0.0
9c068135-0c9d-45ba-b640-a6e8b6482d46,bdbe749b-ecd7-46af-99c4-7ade648d34c8,2026-04-11 16:32:23,1694.34,Self/Peer,Savings,Successful,0.0
720a3917-aa78-4e0e-b6eb-ae4d5f93eaac,bdbe749b-ecd7-46af-99c4-7ade648d34c8,2026-05-27 16:33:26,1076.94,DSTV,Card payment,Successful,0.0
8890aa1d-fc15-4cde-9970-0ff8e3542740,bdbe749b-ecd7-46af-99c4-7ade648d34c8,2026-06-06 22:32:45,2826.15,Self/Peer,Savings,Successful,0.0
f23ddefe-7a5a-4f2c-890d-4761846cbece,5e43b301-0655-4a94-80f1-5e0deb5c762c,2026-05-27 09:15:36,4424.65,Jumia,Bill payment,Successful,66.37
8a862b03-b134-48f3-a8d6-e9b4ac9f1384,cd34c5ed-d238-4bb0-9221-766fe5c6a47d,2026-04-02 02:15:30,3261.53,Netflix,Card payment,Successful,0.0
711fab8b-5678-4704-9c3a-d4a05a61b445,cd34c5ed-d238-4bb0-9221-766fe5c6a47d,2026-04-14 15:15:56,3530.09,DSTV,Bill payment,Successful,52.95
2c57fb7a-93ff-480c-918a-83a86f16e5d3,0aa9e89a-7d5c-4fe8-847d-c9dc32dd5ade,2026-03-20 08:29:06,797.76,Spotify,Bill payment,Successful,11.97
f9eececb-e42c-4064-baa0-1bd0efa27710,0aa9e89a-7d5c-4fe8-847d-c9dc32dd5ade,2026-03-23 09:29:19,1602.01,Self/Peer,Savings,Successful,0.0
3f894821-e5c2-4b59-9e11-b5cea23763ae,0aa9e89a-7d5c-4fe8-847d-c9dc32dd5ade,2026-03-31 12:30:31,558.8,Self/Peer,Airtime,Successful,0.0
660bec7f-2af1-44aa-880f-85f4e090fb1b,0aa9e89a-7d5c-4fe8-847d-c9dc32dd5ade,2026-04-06 19:28:53,42070.0,Self/Peer,Transfer,Successful,631.05
4e9cd551-7b79-4c29-8d01-e04dd7e180c1,0aa9e89a-7d5c-4fe8-847d-c9dc32dd5ade,2026-04-15 20:29:53,2025.06,MTN,Card payment,Successful,0.0
7c6d8b5f-303b-48be-bcbc-25d180bf3e46,0aa9e89a-7d5c-4fe8-847d-c9dc32dd5ade,2026-05-02 22:28:53,3335.59,Self/Peer,Savings,Successful,0.0
